t_offset,voltage,current_a,speed,degradation_percent,trip_id
87.0,6.417116802745978,3.5449354534287845,29.894688083186814,21.955917938798784,0
88.0,6.4537188642844,3.468461835302442,29.43793315396938,21.955917938798784,0
89.0,6.426855659858718,3.4590940446602003,29.625453868128336,21.955917938798784,0
0.0,7.464266251412875,1.5384507475305513,10.088368176391818,18.99531512383218,1
1.0,7.437371742070744,1.6468730213919638,10.097509020840345,18.99531512383218,1
2.0,7.390268712886234,1.7385986461431873,10.54080222189962,18.99531512383218,1
3.0,7.400485380666589,1.72032253069172,11.824205711113333,18.99531512383218,1
4.0,7.427871095812663,1.5597840780973469,10.542398078266192,18.99531512383218,1
5.0,7.414799285950057,1.6817328530333435,10.894107363079787,18.99531512383218,1
6.0,7.22238609679225,2.222766597552981,16.88224599443008,18.99531512383218,1
7.0,7.221046874951914,2.2799017404341577,17.443808895407095,18.99531512383218,1
8.0,7.206912986554307,2.277733038792441,17.86786065988827,18.99531512383218,1
9.0,7.1908125493604675,2.3551632090073142,18.524283440222202,18.99531512383218,1
10.0,7.06825945760238,2.6069216790811134,20.546002776737005,18.99531512383218,1
11.0,7.177233452521764,2.336979748206265,19.360254458782748,18.99531512383218,1
12.0,7.167880747659557,2.4420643422455823,19.132347205676687,18.99531512383218,1
13.0,7.134555042105084,2.494639807892393,19.077036857895777,18.99531512383218,1
14.0,7.18129413106078,2.308104514467412,18.601516576136788,18.99531512383218,1
15.0,7.099437959145321,2.5287755361701607,19.24438459163967,18.99531512383218,1
16.0,6.99761850996612,2.8874273048023342,23.7096204713498,18.99531512383218,1
17.0,6.985259957714679,2.9034537910306715,24.45225806460459,18.99531512383218,1
18.0,6.988691025437235,2.905752855720582,23.928831443254545,18.99531512383218,1
19.0,6.961399634061883,2.9776872574849254,24.21836892639762,18.99531512383218,1
20.0,6.982971296840939,2.9755687807966376,25.072146859655206,18.99531512383218,1
21.0,6.986468149830464,2.999691702161235,24.96723683549253,18.99531512383218,1
22.0,6.895659482854701,3.22937684091854,27.503615274983588,18.99531512383218,1
23.0,6.877862783611727,3.245194055487041,27.77007157307819,18.99531512383218,1
24.0,6.929504451175427,3.022954186186643,26.498417578431017,18.99531512383218,1
25.0,6.784689507376038,3.553572907893091,30.0,18.99531512383218,1
26.0,6.801777955550014,3.436357437954099,30.0,18.99531512383218,1
27.0,6.819718142067885,3.4397484255774144,30.0,18.99531512383218,1
28.0,6.7569278163847155,3.5865950361014067,30.0,18.99531512383218,1
29.0,6.785196514124709,3.485750204538105,30.0,18.99531512383218,1
30.0,6.794246138961358,3.4194385126785924,29.376414082619664,18.99531512383218,1
31.0,6.802802753899409,3.477395877424356,29.866402811059718,18.99531512383218,1
32.0,6.780055447469985,3.47940962873705,30.0,18.99531512383218,1
33.0,6.812951397427414,3.3018078788781073,28.534875132627903,18.99531512383218,1
34.0,6.776027050658617,3.4662088356405714,29.62596491647903,18.99531512383218,1
35.0,6.834206570588616,3.4295365743749833,30.0,18.99531512383218,1
36.0,6.770589246701603,3.437762890307614,29.552342171160408,18.99531512383218,1
37.0,6.81140862097446,3.4177063543692574,29.631924149573,18.99531512383218,1
38.0,6.810335880457436,3.422292735660077,30.0,18.99531512383218,1
39.0,6.843512331418779,3.3391587083192436,29.22388038427887,18.99531512383218,1
40.0,6.812321520507106,3.434584564177006,30.0,18.99531512383218,1
41.0,6.750409124552701,3.5349472508551103,30.0,18.99531512383218,1
42.0,6.761026361379682,3.4454977129984723,29.641148633577316,18.99531512383218,1
43.0,6.749398292254794,3.4396379700621056,29.21013157948312,18.99531512383218,1
44.0,6.79596425323726,3.4153998764534172,30.0,18.99531512383218,1
45.0,6.789397835878783,3.429642583620209,29.79729794484159,18.99531512383218,1
46.0,6.770871278090132,3.489844648290889,30.0,18.99531512383218,1
47.0,6.739707031077492,3.5584650149081685,30.0,18.99531512383218,1
48.0,6.791327461383459,3.348267801565183,29.397177935714097,18.99531512383218,1
49.0,6.818350673347885,3.3166928908647266,28.986161103897945,18.99531512383218,1
50.0,6.828453402340153,3.326713083583833,29.027074750739676,18.99531512383218,1
51.0,6.824198546673851,3.320303499504174,28.899356104802063,18.99531512383218,1
52.0,6.84548508779037,3.2403337572065456,27.740854297270026,18.99531512383218,1
53.0,6.878878146769486,3.1853094743399746,27.89272901153998,18.99531512383218,1
54.0,6.797620758111186,3.2571786710839277,27.69071514409761,18.99531512383218,1
55.0,6.874751469443911,3.1632427446999727,27.455692007975905,18.99531512383218,1
56.0,6.892212300123841,3.0862369356406645,26.514400232432465,18.99531512383218,1
57.0,6.927603391630601,3.0483714721095225,25.53650078240054,18.99531512383218,1
58.0,6.92244610616897,2.9213604908547266,25.19736978046467,18.99531512383218,1
59.0,6.916274120609081,3.005316173554422,24.78089905018034,18.99531512383218,1
60.0,6.940982159900482,2.974680982751632,25.19322737250099,18.99531512383218,1
61.0,6.929663455062155,2.9826015198515488,24.6839351460192,18.99531512383218,1
62.0,6.791880850403684,3.3115390345623434,28.174744511246136,18.99531512383218,1
63.0,6.8315612466322015,3.199576569428802,27.035756962926886,18.99531512383218,1
64.0,6.818815865230517,3.2431784008803786,27.606813072112807,18.99531512383218,1
65.0,6.8455599219823755,3.1994679244526627,27.254291134857013,18.99531512383218,1
66.0,6.831851573163583,3.2067226253453676,27.631200169576957,18.99531512383218,1
67.0,6.918682943950435,3.0342761035796655,26.798731327567012,18.99531512383218,1
68.0,6.891098545496795,3.0275081518494806,26.474515915207547,18.99531512383218,1
69.0,6.894464982714931,3.05435675585304,26.32257684238974,18.99531512383218,1
70.0,6.922902998248306,3.0322791828860542,25.127052346534295,18.99531512383218,1
71.0,6.922855114475531,2.9647784063165177,24.85719221687949,18.99531512383218,1
72.0,6.9736099166436025,2.789503673320766,23.840566546627823,18.99531512383218,1
73.0,6.922711281297022,3.006690021153378,25.318826556992658,18.99531512383218,1
74.0,6.787026059650694,3.296082006329249,28.126742707747784,18.99531512383218,1
75.0,6.753776489047558,3.3553695561090886,29.096757777213064,18.99531512383218,1
76.0,6.7998322496435675,3.2863821055742544,28.374819301379056,18.99531512383218,1
77.0,6.819025934237109,3.205750904780824,27.082292629922513,18.99531512383218,1
78.0,6.798815028596247,3.254458326167763,27.710167859209022,18.99531512383218,1
79.0,6.821833221416972,3.321343296253931,28.37881417626049,18.99531512383218,1
80.0,6.796080546149908,3.324769612593045,28.688976689270103,18.99531512383218,1
81.0,6.75057312564175,3.4014539077607973,29.690356696122258,18.99531512383218,1
82.0,6.70561197862787,3.5316300717864517,30.0,18.99531512383218,1
83.0,6.754697501707713,3.44442327477097,30.0,18.99531512383218,1
84.0,6.734222225309181,3.3552411355770095,29.338635962466483,18.99531512383218,1
85.0,6.754068344680001,3.4466561170456735,30.0,18.99531512383218,1
86.0,6.749540356734988,3.4538636227109385,30.0,18.99531512383218,1
87.0,6.741965536766383,3.4159640078574736,29.271540092862843,18.99531512383218,1
88.0,6.726562205040626,3.4220905127690755,29.260622659426605,18.99531512383218,1
89.0,6.72621756350418,3.3959168035664087,30.0,18.99531512383218,1
0.0,7.029692868007545,1.635564339062245,8.959070817682115,44.42500281383184,2
1.0,7.150375131399421,1.4153197184183413,8.04694208238113,44.42500281383184,2
2.0,7.098379289976915,1.5058101478366395,8.485933137472433,44.42500281383184,2
3.0,6.893794219125389,1.830860857513407,11.23922103671784,44.42500281383184,2
4.0,6.848469133431745,1.930032824289883,12.040617354839046,44.42500281383184,2
5.0,6.892580719041378,1.925110920053175,12.119845211644806,44.42500281383184,2
6.0,6.9302574085129125,1.8041764427497176,11.82247185437625,44.42500281383184,2
7.0,6.920526115239569,1.8700688761373683,11.010417529793196,44.42500281383184,2
8.0,6.97453830693094,1.736717250494329,10.273737211545894,44.42500281383184,2
9.0,6.927268413117096,1.8257036895905387,11.273469425180917,44.42500281383184,2
10.0,6.86753516574236,1.9166792132349475,13.392808505579707,44.42500281383184,2
11.0,6.85313350786749,1.9875678028696215,12.368935739467691,44.42500281383184,2
12.0,6.824453631091067,1.9914244081829873,12.573106472952391,44.42500281383184,2
13.0,6.897295826979618,1.8562688343193023,11.698329376582805,44.42500281383184,2
14.0,6.937643912624124,1.8283372011201529,11.657371687129528,44.42500281383184,2
15.0,6.901205584635636,1.8456786398771248,11.666528038402701,44.42500281383184,2
16.0,6.9461047086754055,1.739096292662614,10.800586280492071,44.42500281383184,2
17.0,6.8930412072817004,1.8071080756860025,11.2095637321301,44.42500281383184,2
18.0,6.679837251865235,2.2787723672922295,15.59241883087301,44.42500281383184,2
19.0,6.762986359859869,2.1040255699726194,14.916382568497689,44.42500281383184,2
20.0,6.640403640112812,2.316191477779161,15.946247457781741,44.42500281383184,2
21.0,6.675979541718669,2.246526643953177,15.690962180173022,44.42500281383184,2
22.0,6.677180418970241,2.230697097370943,15.89327003214894,44.42500281383184,2
23.0,6.6869196985547665,2.23594220425048,15.571675968045577,44.42500281383184,2
24.0,6.653002734315893,2.257128225988343,15.186683068953247,44.42500281383184,2
25.0,6.788365609986332,2.0377537795769833,13.697206946359238,44.42500281383184,2
26.0,6.813470109011222,1.999787497857856,14.66855880950204,44.42500281383184,2
27.0,6.782197293862705,2.024220379393639,13.766334197588668,44.42500281383184,2
28.0,6.785497602366668,2.0884851505172852,13.505324593570236,44.42500281383184,2
29.0,6.501518916864194,2.6105536809801735,19.422223128399356,44.42500281383184,2
30.0,6.507221203416111,2.6375327482107638,19.52706938923627,44.42500281383184,2
31.0,6.467241752311987,2.6111302307639304,18.9612577652751,44.42500281383184,2
32.0,6.461814412236457,2.636919545785502,19.68813885318879,44.42500281383184,2
33.0,6.402291638265555,2.6835390335267193,19.95740535447314,44.42500281383184,2
34.0,6.52213796402892,2.5116176648611037,19.171789818608897,44.42500281383184,2
35.0,6.470399439683677,2.569806148277013,18.616984886951073,44.42500281383184,2
36.0,6.5425675365314815,2.479137307845247,18.149085579004673,44.42500281383184,2
37.0,6.474712865381231,2.542556869352918,18.728511720969657,44.42500281383184,2
38.0,6.3456508565803755,2.8293197355371213,21.738256883168006,44.42500281383184,2
39.0,6.288045747542345,2.9057945797344744,21.91870475477615,44.42500281383184,2
40.0,6.387144625835905,2.78539585004925,21.044045668466246,44.42500281383184,2
41.0,6.516617763905479,2.4856231407098925,19.042685793138524,44.42500281383184,2
42.0,6.49397825710128,2.5400821789624297,18.715974891334742,44.42500281383184,2
43.0,6.5582659849692275,2.440958206103271,18.175161046789647,44.42500281383184,2
44.0,6.504957424006235,2.5203757359653682,18.48691441104565,44.42500281383184,2
45.0,6.476739382722782,2.5684885670925985,17.989148454809875,44.42500281383184,2
46.0,6.387325731947602,2.7174639455004432,21.04730769941512,44.42500281383184,2
47.0,6.376004264876694,2.784612443339765,21.49177337033522,44.42500281383184,2
48.0,6.287345458651558,2.9570906129051515,22.640814775585852,44.42500281383184,2
49.0,6.3188417631042,2.861838268354321,22.386489536683083,44.42500281383184,2
50.0,6.246255488313235,2.986005229293006,22.253563263123297,44.42500281383184,2
51.0,6.30640773889787,2.8771014161117185,22.06774779918391,44.42500281383184,2
52.0,6.216985949954206,3.04890597645166,22.99999382762165,44.42500281383184,2
53.0,6.321683290508198,2.870077306158748,22.0793022202732,44.42500281383184,2
54.0,5.981480315460507,3.485505413050567,27.746695850789983,44.42500281383184,2
55.0,5.998698001027961,3.4465485192396943,27.97818317635567,44.42500281383184,2
56.0,6.038677992930313,3.3125423127621616,28.28449176546371,44.42500281383184,2
57.0,5.964708352848548,3.4750421908864313,28.666515235277146,44.42500281383184,2
58.0,5.9028610916472095,3.606588928848067,28.279291130019004,44.42500281383184,2
59.0,5.87349163317397,3.630338562676013,29.57279064881789,44.42500281383184,2
60.0,5.925048629322073,3.5527013899805966,29.544302059865817,44.42500281383184,2
61.0,5.860753551485361,3.6682368669233756,30.0,44.42500281383184,2
62.0,5.832715501847365,3.6973469831986017,30.0,44.42500281383184,2
63.0,5.852655296510964,3.645889429603876,30.0,44.42500281383184,2
64.0,5.905977002786441,3.5899705103512773,30.0,44.42500281383184,2
65.0,5.821557992239604,3.6981053474021826,30.0,44.42500281383184,2
66.0,5.897255596397147,3.6181582435361292,29.75790419242364,44.42500281383184,2
67.0,5.81941174357567,3.732246666789408,30.0,44.42500281383184,2
68.0,5.853638879466153,3.6725651706790856,30.0,44.42500281383184,2
69.0,5.869402590486174,3.62529952217259,29.952573883179255,44.42500281383184,2
70.0,5.8551197823064856,3.6790138206556837,29.95496851613922,44.42500281383184,2
71.0,5.821495530223311,3.6854484033870323,30.0,44.42500281383184,2
72.0,5.8992869777086865,3.5436936789072817,29.599404204994467,44.42500281383184,2
73.0,5.8688544133502445,3.6169296037016414,29.641142859920492,44.42500281383184,2
74.0,5.847902390610724,3.673613362014963,29.913043148874657,44.42500281383184,2
75.0,5.916876329555357,3.4709601652963697,28.226680475452703,44.42500281383184,2
76.0,5.928046303239737,3.5410880700841854,28.222974097673227,44.42500281383184,2
77.0,5.937526887488455,3.4730423767905796,27.822685235755706,44.42500281383184,2
78.0,5.94160378737224,3.4997832082430413,28.61159428932432,44.42500281383184,2
79.0,5.938384357993059,3.4999864778706846,27.847760835619663,44.42500281383184,2
80.0,6.000738100162476,3.347348261634818,27.237902069197542,44.42500281383184,2
81.0,5.99500652339622,3.33573750580655,26.473401935276424,44.42500281383184,2
82.0,5.932614581368163,3.4448898372828176,26.56112013893563,44.42500281383184,2
83.0,6.0019986832840635,3.355178794677097,26.680994070125458,44.42500281383184,2
84.0,5.970421434360086,3.395028437320235,26.558045986635843,44.42500281383184,2
85.0,6.028430750067575,3.267766221268812,26.042552290465427,44.42500281383184,2
86.0,5.978204643275396,3.3825160239430483,27.198653056006652,44.42500281383184,2
87.0,5.855692559783319,3.5868665602280365,30.0,44.42500281383184,2
88.0,5.740224143744611,3.8069668162755876,30.0,44.42500281383184,2
89.0,5.833782493961908,3.658943890876794,30.0,44.42500281383184,2
0.0,7.60319477061115,1.486329522535164,8.757623540331597,28.157066623202265,3
1.0,7.610223066229558,1.4966578686825975,8.232779591018822,28.157066623202265,3
2.0,7.5720215096137435,1.5724797850619645,9.011710400094094,28.157066623202265,3
3.0,7.5339787529156625,1.5824783868582817,9.490388037754,28.157066623202265,3
4.0,7.638892920176568,1.4122751455371299,8.405736860852757,28.157066623202265,3
5.0,7.544113359424436,1.553052615059226,9.595655492601447,28.157066623202265,3
6.0,7.567494330462146,1.5784491458280423,9.677280530393906,28.157066623202265,3
7.0,7.567402532840282,1.5521990409628414,9.958908107836246,28.157066623202265,3
8.0,7.394748128793684,1.9506404653264469,13.704174746613297,28.157066623202265,3
9.0,7.334657697602556,2.094023841969841,15.121247740427444,28.157066623202265,3
10.0,7.358775466363962,2.016877455442659,14.405881858843863,28.157066623202265,3
11.0,7.196970429729841,2.439134063713783,17.98380793059888,28.157066623202265,3
12.0,7.249975502576326,2.3680582750446972,17.91277077242888,28.157066623202265,3
13.0,7.29768855606097,2.1864542490736354,16.311534176877934,28.157066623202265,3
14.0,7.2166027318590285,2.4202037306872377,18.655463577321715,28.157066623202265,3
15.0,7.171287588574112,2.501733923958335,18.802709842338967,28.157066623202265,3
16.0,7.161779203817799,2.5129112394117,19.36096331353897,28.157066623202265,3
17.0,7.251332678640225,2.247611894954416,17.400265610706903,28.157066623202265,3
18.0,7.26340898560426,2.2235076093947836,17.19657907489408,28.157066623202265,3
19.0,7.126428328681821,2.5783504174990255,19.16251834855479,28.157066623202265,3
20.0,7.0324243732345275,2.8173328315962105,23.568752158378853,28.157066623202265,3
21.0,7.018144790858068,2.8261897759524914,23.500871733049244,28.157066623202265,3
22.0,6.956089951471649,2.9552968072299235,23.793839411276394,28.157066623202265,3
23.0,6.9954716706100735,2.9043951723381563,23.153670053994915,28.157066623202265,3
24.0,7.019207974997725,2.8666516530110147,22.900711890329966,28.157066623202265,3
25.0,6.943881289757475,3.0168105566298706,24.12613500281081,28.157066623202265,3
26.0,6.796347695139077,3.3400470170796015,26.986848101325684,28.157066623202265,3
27.0,6.8086501874395475,3.3035488594408653,28.174783130712765,28.157066623202265,3
28.0,6.784849847976432,3.383729222996357,28.510964498292434,28.157066623202265,3
29.0,6.865902330106751,3.289974990263698,27.94109484676227,28.157066623202265,3
30.0,6.7918780095063465,3.377837586287088,28.65050209028606,28.157066623202265,3
31.0,6.867852952740041,3.129028416651167,26.5291354223507,28.157066623202265,3
32.0,6.875688844174977,3.1720524139031463,25.572848242912215,28.157066623202265,3
33.0,6.859868396350879,3.1766062882404653,25.901634304432914,28.157066623202265,3
34.0,6.885473046946437,3.1648067291392343,26.48460569169239,28.157066623202265,3
35.0,6.886630984382641,3.0951476012581027,26.044963594788324,28.157066623202265,3
36.0,6.955392145860577,2.979524129484862,24.21710716639207,28.157066623202265,3
37.0,6.947999661190705,3.005774590512038,24.23837543945295,28.157066623202265,3
38.0,6.78017179182787,3.4536151875741057,29.70295386477703,28.157066623202265,3
39.0,6.71402599409468,3.535695130943973,30.0,28.157066623202265,3
40.0,6.772073260817218,3.4411044575385805,29.862748391826923,28.157066623202265,3
41.0,6.73255575734572,3.472755603553153,29.225219600389572,28.157066623202265,3
42.0,6.750899038463104,3.515419121829015,29.844815363481867,28.157066623202265,3
43.0,6.726628774224785,3.5371664702893075,30.0,28.157066623202265,3
44.0,6.706808448571665,3.5227014417044304,29.960352929958734,28.157066623202265,3
45.0,6.725137264111154,3.5619735343866967,30.0,28.157066623202265,3
46.0,6.707764904742103,3.522052076223812,29.70004424812069,28.157066623202265,3
47.0,6.68409808703748,3.613299315098221,30.0,28.157066623202265,3
48.0,6.724501573367707,3.4237650291516477,30.0,28.157066623202265,3
49.0,6.684212180291946,3.5448181146544564,30.0,28.157066623202265,3
50.0,6.693697639302093,3.5735057806312116,30.0,28.157066623202265,3
51.0,6.766425961538143,3.395426857312819,29.684341718504484,28.157066623202265,3
52.0,6.763606510739232,3.3473856482949635,28.42384625676799,28.157066623202265,3
53.0,6.816354212583733,3.280358121723375,28.46663155822551,28.157066623202265,3
54.0,6.807020057714189,3.2411907614208038,28.265749487795983,28.157066623202265,3
55.0,6.8469646765014325,3.133754797490455,26.043354063213126,28.157066623202265,3
56.0,6.877940140736182,3.1192988034474056,25.503262901498356,28.157066623202265,3
57.0,6.853033669985894,3.1022629359779614,25.34090934655806,28.157066623202265,3
58.0,6.916912685342445,2.9968119065368226,24.73250226810097,28.157066623202265,3
59.0,6.882206838105664,3.090853839200614,24.91551829124412,28.157066623202265,3
60.0,6.85704545884814,3.0700402023327804,24.81647085578039,28.157066623202265,3
61.0,6.696166454798817,3.5458005713512826,30.0,28.157066623202265,3
62.0,6.721483743253022,3.5651902001630775,30.0,28.157066623202265,3
63.0,6.715936080340477,3.492194173709356,29.361693789105203,28.157066623202265,3
64.0,6.7070881648697265,3.5067315205945375,28.535776173461326,28.157066623202265,3
65.0,6.71770419417068,3.4563712075739277,29.268520415285003,28.157066623202265,3
66.0,6.780177721863891,3.379896691317903,28.23501460069965,28.157066623202265,3
67.0,6.773507294132664,3.3079160503594993,27.93404491767288,28.157066623202265,3
68.0,6.735334164245412,3.349969989807604,27.63179969146626,28.157066623202265,3
69.0,6.766189284177103,3.2937400226471927,27.32805047135221,28.157066623202265,3
70.0,6.642281293331906,3.580275325928922,30.0,28.157066623202265,3
71.0,6.715704724073304,3.45203223728479,30.0,28.157066623202265,3
72.0,6.682846827795002,3.541158867988861,30.0,28.157066623202265,3
73.0,6.734579388540263,3.3889430519522814,30.0,28.157066623202265,3
74.0,6.751556080458138,3.401973743193008,28.598321141818424,28.157066623202265,3
75.0,6.687047744045337,3.4865046257765964,30.0,28.157066623202265,3
76.0,6.656770691233318,3.5135924304400894,29.56595374391054,28.157066623202265,3
77.0,6.6883200296321155,3.5231708075089054,30.0,28.157066623202265,3
78.0,6.678265544177922,3.516096560866597,30.0,28.157066623202265,3
79.0,6.663136198037588,3.5670293302228386,30.0,28.157066623202265,3
80.0,6.655731136784858,3.557277998673917,29.992964248411543,28.157066623202265,3
81.0,6.715326714494938,3.473827186499935,28.738619915267144,28.157066623202265,3
82.0,6.663973804089028,3.5820703137886842,30.0,28.157066623202265,3
83.0,6.685411700461621,3.505084113644026,29.826219073425058,28.157066623202265,3
84.0,6.699300129439744,3.4839559472973343,29.971270447714193,28.157066623202265,3
85.0,6.646698233453636,3.5695707449676677,30.0,28.157066623202265,3
86.0,6.7289357086869765,3.3836124697640817,29.305445255487378,28.157066623202265,3
87.0,6.746245649168809,3.283695598883812,28.95345509186361,28.157066623202265,3
88.0,6.69617043256947,3.39828454663797,28.421754291813105,28.157066623202265,3
89.0,6.756681563397133,3.383657019699814,28.306532163769365,28.157066623202265,3
0.0,7.118703205245677,2.0346064951233553,13.711031108237174,45.0,4
1.0,7.007114497114976,2.2011869642251787,15.139285823616955,45.0,4
2.0,7.041042376392755,2.137920177111145,14.456278445547026,45.0,4
3.0,7.109582029905464,1.9438818549057253,13.427163777480068,45.0,4
4.0,7.057551155612866,2.076916746597305,13.514752065037738,45.0,4
5.0,7.131719842757657,1.9972446878074754,13.362143696770099,45.0,4
6.0,7.072373390043455,2.059383995698139,13.049601614690742,45.0,4
7.0,7.108902513492349,1.9997667520093865,13.141269164309845,45.0,4
